n	version1	version2	version3	version4
8446	5.517e-03	1.686e-02	3.964e-03	3.219e-03
8447	5.471e-03	1.685e-02	4.019e-03	3.212e-03
8448	5.416e-03	1.677e-02	4.028e-03	3.221e-03
8449	5.388e-03	1.680e-02	3.946e-03	3.198e-03
8450	5.478e-03	1.686e-02	3.995e-03	3.203e-03
8451	5.450e-03	1.676e-02	3.991e-03	3.218e-03
8452	5.394e-03	1.679e-02	4.082e-03	3.206e-03
8453	5.415e-03	1.672e-02	4.028e-03	3.256e-03
8454	5.397e-03	1.681e-02	3.976e-03	3.199e-03
8455	5.476e-03	1.671e-02	3.978e-03	3.243e-03
8456	5.405e-03	1.678e-02	4.002e-03	3.198e-03
8457	5.417e-03	1.678e-02	4.037e-03	3.172e-03
8458	5.416e-03	1.674e-02	3.964e-03	3.207e-03
8459	5.448e-03	1.683e-02	3.944e-03	3.201e-03
8460	5.498e-03	1.677e-02	3.946e-03	3.198e-03
8461	5.384e-03	1.682e-02	4.012e-03	3.242e-03
8462	5.406e-03	1.713e-02	3.935e-03	3.236e-03
8463	5.415e-03	1.676e-02	3.937e-03	3.210e-03
8464	5.440e-03	1.680e-02	3.991e-03	3.254e-03
8465	5.420e-03	1.684e-02	3.945e-03	3.201e-03
8466	5.370e-03	1.680e-02	4.000e-03	3.254e-03
8467	5.419e-03	1.681e-02	3.966e-03	3.171e-03
8468	5.461e-03	1.684e-02	3.939e-03	3.212e-03
8469	5.470e-03	1.686e-02	3.992e-03	3.176e-03
8470	5.421e-03	1.682e-02	4.014e-03	3.225e-03
8471	5.411e-03	1.680e-02	3.991e-03	3.252e-03
8472	5.408e-03	1.677e-02	3.934e-03	3.195e-03
8473	5.466e-03	1.685e-02	3.997e-03	3.247e-03
8474	5.557e-03	1.685e-02	3.944e-03	3.190e-03
8475	5.434e-03	1.683e-02	4.028e-03	3.209e-03
8476	5.390e-03	1.676e-02	3.972e-03	3.279e-03
8477	5.443e-03	1.682e-02	4.029e-03	3.281e-03
8478	5.515e-03	1.681e-02	3.956e-03	3.230e-03
8479	5.443e-03	1.690e-02	4.022e-03	3.207e-03
8480	5.398e-03	1.685e-02	4.015e-03	3.309e-03
8481	5.449e-03	1.689e-02	3.985e-03	3.209e-03
8482	5.474e-03	1.681e-02	4.002e-03	3.213e-03
8483	5.464e-03	1.683e-02	3.949e-03	3.270e-03
8484	5.482e-03	1.691e-02	3.996e-03	3.219e-03
8485	5.454e-03	1.687e-02	4.253e-03	3.279e-03
8486	5.458e-03	1.676e-02	3.967e-03	3.201e-03
8487	5.453e-03	1.674e-02	3.937e-03	3.208e-03
8488	5.379e-03	1.679e-02	4.000e-03	3.174e-03
8489	5.410e-03	1.677e-02	4.037e-03	3.222e-03
8490	5.400e-03	1.679e-02	4.018e-03	3.194e-03
8491	5.468e-03	1.677e-02	3.941e-03	3.215e-03
8492	5.449e-03	1.679e-02	3.959e-03	3.251e-03
8493	5.410e-03	1.683e-02	4.000e-03	3.170e-03
8494	5.426e-03	1.682e-02	3.936e-03	3.257e-03
8495	5.397e-03	1.677e-02	3.935e-03	3.230e-03
8496	5.484e-03	1.680e-02	3.937e-03	3.205e-03
8497	5.412e-03	1.679e-02	4.010e-03	3.208e-03
8498	5.442e-03	1.683e-02	3.983e-03	3.178e-03
8499	5.439e-03	1.677e-02	3.982e-03	3.258e-03
8500	5.429e-03	1.676e-02	3.913e-03	3.209e-03
8501	5.487e-03	1.683e-02	3.953e-03	3.269e-03
8502	5.470e-03	1.679e-02	4.015e-03	3.207e-03
8503	5.551e-03	1.683e-02	4.048e-03	3.303e-03
8504	5.449e-03	1.684e-02	3.944e-03	3.209e-03
8505	5.450e-03	1.683e-02	3.942e-03	3.175e-03
8506	5.527e-03	1.679e-02	3.951e-03	3.263e-03
8507	5.382e-03	1.677e-02	4.001e-03	3.253e-03
8508	5.435e-03	1.678e-02	3.951e-03	3.275e-03
8509	5.388e-03	1.684e-02	3.937e-03	3.205e-03
8510	5.457e-03	1.676e-02	4.022e-03	3.205e-03
8511	5.420e-03	1.679e-02	4.023e-03	3.251e-03
8512	5.415e-03	1.683e-02	3.951e-03	3.243e-03
8513	5.486e-03	1.674e-02	3.944e-03	3.210e-03
8514	5.446e-03	1.683e-02	4.016e-03	3.222e-03
8515	5.487e-03	1.677e-02	3.981e-03	3.209e-03
8516	5.392e-03	1.684e-02	4.006e-03	3.205e-03
8517	5.434e-03	1.681e-02	3.958e-03	3.241e-03
8518	5.411e-03	1.683e-02	3.948e-03	3.203e-03
8519	5.464e-03	1.683e-02	4.021e-03	3.254e-03
8520	5.464e-03	1.681e-02	4.056e-03	3.236e-03
8521	5.397e-03	1.676e-02	3.938e-03	3.248e-03
8522	5.436e-03	1.674e-02	3.938e-03	3.175e-03
8523	5.472e-03	1.681e-02	3.963e-03	3.202e-03
8524	5.425e-03	1.685e-02	3.934e-03	3.173e-03
8525	5.445e-03	1.713e-02	4.008e-03	3.290e-03
8526	5.423e-03	1.678e-02	3.933e-03	3.275e-03
8527	5.447e-03	1.677e-02	3.935e-03	3.213e-03
8528	5.459e-03	1.678e-02	4.020e-03	3.286e-03
8529	5.411e-03	1.679e-02	4.068e-03	3.174e-03
8530	5.460e-03	1.677e-02	3.947e-03	3.260e-03
8531	5.380e-03	1.679e-02	3.943e-03	3.256e-03
8532	5.511e-03	1.679e-02	4.014e-03	3.214e-03
8533	5.448e-03	1.681e-02	4.037e-03	3.243e-03
8534	5.415e-03	1.673e-02	3.994e-03	3.199e-03
8535	5.422e-03	1.684e-02	3.950e-03	3.286e-03
8536	5.405e-03	1.683e-02	3.993e-03	3.225e-03
8537	5.524e-03	1.675e-02	4.018e-03	3.204e-03
8538	5.393e-03	1.685e-02	3.992e-03	3.202e-03
8539	5.422e-03	1.673e-02	3.936e-03	3.275e-03
8540	5.417e-03	1.673e-02	3.942e-03	3.200e-03
8541	5.458e-03	1.685e-02	3.944e-03	3.171e-03
8542	5.499e-03	1.679e-02	3.995e-03	3.253e-03
8543	5.415e-03	1.680e-02	4.000e-03	3.205e-03
8544	5.466e-03	1.675e-02	3.934e-03	3.273e-03
8545	5.434e-03	1.674e-02	3.949e-03	3.219e-03
8546	5.449e-03	1.684e-02	3.946e-03	3.164e-03
8547	5.401e-03	1.680e-02	4.004e-03	3.236e-03
8548	5.434e-03	1.676e-02	3.937e-03	3.254e-03
8549	5.420e-03	1.677e-02	3.966e-03	3.203e-03
8550	5.434e-03	1.676e-02	3.939e-03	3.261e-03
8551	5.475e-03	1.684e-02	3.993e-03	3.181e-03
8552	5.423e-03	1.674e-02	4.064e-03	3.245e-03
8553	5.440e-03	1.683e-02	3.962e-03	3.266e-03
8554	5.422e-03	1.675e-02	4.000e-03	3.202e-03
8555	5.457e-03	1.678e-02	4.000e-03	3.209e-03
8556	5.390e-03	1.681e-02	4.004e-03	3.195e-03
8557	5.410e-03	1.676e-02	3.957e-03	3.274e-03
8558	5.456e-03	1.697e-02	4.030e-03	3.176e-03
8559	5.510e-03	1.683e-02	3.948e-03	3.206e-03
8560	5.469e-03	1.681e-02	4.001e-03	3.226e-03
8561	5.447e-03	1.680e-02	4.015e-03	3.205e-03
8562	5.402e-03	1.679e-02	3.944e-03	3.275e-03
8563	5.445e-03	1.678e-02	3.936e-03	3.176e-03
8564	5.513e-03	1.675e-02	3.947e-03	3.250e-03
8565	5.392e-03	1.680e-02	4.014e-03	3.239e-03
8566	5.451e-03	1.683e-02	4.042e-03	3.254e-03
8567	5.412e-03	1.680e-02	3.983e-03	3.210e-03
8568	5.488e-03	1.685e-02	3.951e-03	3.223e-03
8569	5.487e-03	1.676e-02	3.975e-03	3.221e-03
8570	5.393e-03	1.684e-02	4.051e-03	3.168e-03
8571	5.432e-03	1.678e-02	3.938e-03	3.273e-03
8572	5.406e-03	1.705e-02	3.949e-03	3.208e-03
8573	5.500e-03	1.682e-02	3.938e-03	3.219e-03
8574	5.445e-03	1.679e-02	4.010e-03	3.228e-03
8575	5.400e-03	1.681e-02	4.006e-03	3.199e-03
8576	5.418e-03	1.685e-02	3.966e-03	3.276e-03
8577	5.468e-03	1.682e-02	3.949e-03	3.180e-03
8578	5.544e-03	1.679e-02	3.952e-03	3.209e-03
8579	5.389e-03	1.685e-02	3.999e-03	3.207e-03
8580	5.429e-03	1.678e-02	3.941e-03	3.291e-03
8581	5.430e-03	1.682e-02	3.940e-03	3.202e-03
8582	5.464e-03	1.684e-02	3.966e-03	3.177e-03
8583	5.472e-03	1.683e-02	3.944e-03	3.244e-03
8584	5.467e-03	1.694e-02	4.033e-03	3.176e-03
8585	5.447e-03	1.682e-02	3.992e-03	3.276e-03
8586	5.399e-03	1.678e-02	3.941e-03	3.195e-03
8587	5.527e-03	1.682e-02	3.947e-03	3.215e-03
8588	5.403e-03	1.683e-02	3.992e-03	3.210e-03
8589	5.400e-03	1.683e-02	3.939e-03	3.221e-03
8590	5.466e-03	1.683e-02	3.941e-03	3.199e-03
8591	5.469e-03	1.680e-02	3.935e-03	3.283e-03
8592	5.472e-03	1.677e-02	3.933e-03	3.203e-03
8593	5.391e-03	1.676e-02	4.034e-03	3.221e-03
8594	5.421e-03	1.686e-02	3.935e-03	3.251e-03
8595	5.419e-03	1.682e-02	3.942e-03	3.200e-03
8596	5.458e-03	1.682e-02	3.963e-03	3.205e-03
8597	5.407e-03	1.683e-02	4.003e-03	3.203e-03
8598	5.406e-03	1.682e-02	3.945e-03	3.282e-03
8599	5.433e-03	1.684e-02	3.933e-03	3.168e-03
8600	5.495e-03	1.695e-02	3.937e-03	3.205e-03
8601	5.480e-03	1.696e-02	3.943e-03	3.230e-03
8602	5.486e-03	1.683e-02	4.000e-03	3.219e-03
8603	5.393e-03	1.684e-02	3.974e-03	3.262e-03
8604	5.404e-03	1.672e-02	3.940e-03	3.223e-03
8605	5.509e-03	1.679e-02	3.957e-03	3.213e-03
8606	5.395e-03	1.687e-02	4.000e-03	3.175e-03
8607	5.422e-03	1.680e-02	3.986e-03	3.239e-03
8608	5.393e-03	1.683e-02	3.933e-03	3.199e-03
8609	5.487e-03	1.680e-02	3.941e-03	3.201e-03
8610	5.440e-03	1.681e-02	3.950e-03	3.208e-03
8611	5.392e-03	1.682e-02	3.999e-03	3.166e-03
8612	5.456e-03	1.684e-02	3.939e-03	3.274e-03
8613	5.425e-03	1.682e-02	3.937e-03	3.198e-03
8614	5.536e-03	1.682e-02	3.948e-03	3.209e-03
8615	5.415e-03	1.685e-02	4.015e-03	3.207e-03
8616	5.378e-03	1.679e-02	3.997e-03	3.224e-03
8617	5.435e-03	1.677e-02	3.978e-03	3.243e-03
8618	5.456e-03	1.694e-02	3.950e-03	3.207e-03
8619	5.530e-03	1.682e-02	3.939e-03	3.200e-03
8620	5.397e-03	1.686e-02	4.022e-03	3.204e-03
8621	5.472e-03	1.678e-02	3.934e-03	3.319e-03
8622	5.405e-03	1.678e-02	3.937e-03	3.200e-03
8623	5.467e-03	1.684e-02	3.982e-03	3.181e-03
8624	5.411e-03	1.686e-02	3.951e-03	3.203e-03
8625	5.400e-03	1.686e-02	4.020e-03	3.212e-03
8626	5.414e-03	1.678e-02	3.945e-03	3.261e-03
8627	5.478e-03	1.692e-02	3.988e-03	3.236e-03
8628	5.543e-03	1.678e-02	3.976e-03	3.206e-03
8629	5.466e-03	1.677e-02	4.000e-03	3.205e-03
8630	5.384e-03	1.686e-02	3.943e-03	3.270e-03
8631	5.419e-03	1.679e-02	3.936e-03	3.203e-03
8632	5.452e-03	1.679e-02	3.988e-03	3.208e-03
8633	5.470e-03	1.675e-02	3.964e-03	3.263e-03
8634	5.412e-03	1.682e-02	4.020e-03	3.216e-03
8635	5.384e-03	1.680e-02	3.944e-03	3.232e-03
8636	5.474e-03	1.677e-02	3.939e-03	3.202e-03
8637	5.448e-03	1.681e-02	3.955e-03	3.238e-03
8638	5.463e-03	1.679e-02	4.026e-03	3.200e-03
8639	5.394e-03	1.677e-02	3.987e-03	3.265e-03
8640	5.414e-03	1.681e-02	3.946e-03	3.169e-03
8641	5.479e-03	1.686e-02	3.952e-03	3.199e-03
8642	5.454e-03	1.679e-02	3.939e-03	3.199e-03
8643	5.443e-03	1.680e-02	4.005e-03	3.240e-03
8644	5.451e-03	1.690e-02	4.013e-03	3.258e-03
8645	5.408e-03	1.681e-02	3.988e-03	3.214e-03
8646	5.470e-03	1.684e-02	3.942e-03	3.205e-03
8647	5.400e-03	1.681e-02	4.012e-03	3.182e-03
8648	5.440e-03	1.685e-02	3.937e-03	3.302e-03
8649	5.422e-03	1.679e-02	3.939e-03	3.250e-03
8650	5.475e-03	1.681e-02	3.946e-03	3.213e-03
8651	5.441e-03	1.686e-02	3.958e-03	3.205e-03
8652	5.412e-03	1.684e-02	3.998e-03	3.177e-03
8653	5.415e-03	1.681e-02	3.941e-03	3.268e-03
8654	5.411e-03	1.676e-02	3.968e-03	3.202e-03
8655	5.498e-03	1.684e-02	3.945e-03	3.203e-03
8656	5.400e-03	1.679e-02	4.024e-03	3.201e-03
8657	5.430e-03	1.683e-02	3.940e-03	3.239e-03
8658	5.410e-03	1.684e-02	3.947e-03	3.202e-03
8659	5.452e-03	1.690e-02	3.964e-03	3.173e-03
8660	5.477e-03	1.675e-02	3.952e-03	3.256e-03
8661	5.468e-03	1.692e-02	4.011e-03	3.230e-03
8662	5.441e-03	1.672e-02	3.974e-03	3.291e-03
8663	5.427e-03	1.679e-02	3.942e-03	3.201e-03
8664	5.453e-03	1.687e-02	3.935e-03	3.169e-03
8665	5.476e-03	1.680e-02	4.006e-03	3.203e-03
8666	5.387e-03	1.680e-02	3.936e-03	3.317e-03
8667	5.417e-03	1.678e-02	3.996e-03	3.232e-03
8668	5.445e-03	1.679e-02	4.024e-03	3.203e-03
8669	5.473e-03	1.693e-02	3.955e-03	3.209e-03
8670	5.404e-03	1.681e-02	3.998e-03	3.222e-03
8671	5.390e-03	1.683e-02	3.950e-03	3.228e-03
8672	5.438e-03	1.686e-02	3.939e-03	3.200e-03
8673	5.459e-03	1.681e-02	3.935e-03	3.228e-03
8674	5.471e-03	1.679e-02	4.022e-03	3.196e-03
8675	5.392e-03	1.685e-02	4.045e-03	3.214e-03
8676	5.456e-03	1.689e-02	3.994e-03	3.170e-03
8677	5.468e-03	1.687e-02	3.979e-03	3.205e-03
8678	5.462e-03	1.681e-02	3.953e-03	3.250e-03
8679	5.459e-03	1.678e-02	3.994e-03	3.206e-03
8680	5.396e-03	1.687e-02	3.939e-03	3.272e-03
8681	5.446e-03	1.679e-02	3.937e-03	3.260e-03
8682	5.463e-03	1.682e-02	3.942e-03	3.202e-03
8683	5.444e-03	1.686e-02	4.024e-03	3.170e-03
8684	5.418e-03	1.674e-02	4.013e-03	3.223e-03
8685	5.424e-03	1.686e-02	3.945e-03	3.252e-03
8686	5.427e-03	1.679e-02	3.940e-03	3.203e-03
8687	5.483e-03	1.677e-02	3.943e-03	3.202e-03
8688	5.391e-03	1.684e-02	4.011e-03	3.188e-03
8689	5.514e-03	1.686e-02	3.971e-03	3.263e-03
8690	5.461e-03	1.684e-02	3.975e-03	3.200e-03
8691	5.486e-03	1.678e-02	3.943e-03	3.207e-03
8692	5.494e-03	1.678e-02	3.950e-03	3.205e-03
8693	5.423e-03	1.685e-02	3.987e-03	3.246e-03
8694	5.422e-03	1.683e-02	3.938e-03	3.258e-03
8695	5.398e-03	1.687e-02	4.011e-03	3.201e-03
8696	5.524e-03	1.676e-02	3.941e-03	3.201e-03
8697	5.381e-03	1.683e-02	3.993e-03	3.204e-03
8698	5.419e-03	1.681e-02	3.934e-03	3.284e-03
8699	5.465e-03	1.692e-02	4.006e-03	3.245e-03
8700	5.428e-03	1.687e-02	3.939e-03	3.169e-03
8701	5.556e-03	1.686e-02	3.976e-03	3.214e-03
8702	5.391e-03	1.683e-02	3.990e-03	3.253e-03
8703	5.402e-03	1.674e-02	3.957e-03	3.260e-03
8704	5.419e-03	1.693e-02	3.995e-03	3.244e-03
8705	5.522e-03	1.677e-02	3.942e-03	3.262e-03
8706	5.391e-03	1.686e-02	4.009e-03	3.227e-03
8707	5.394e-03	1.682e-02	3.999e-03	3.270e-03
8708	5.484e-03	1.687e-02	3.971e-03	3.254e-03
8709	5.468e-03	1.684e-02	3.942e-03	3.173e-03
8710	5.492e-03	1.680e-02	3.964e-03	3.203e-03
8711	5.390e-03	1.684e-02	4.002e-03	3.210e-03
8712	5.424e-03	1.673e-02	3.996e-03	3.272e-03
8713	5.375e-03	1.680e-02	3.975e-03	3.209e-03
8714	5.470e-03	1.683e-02	3.935e-03	3.170e-03
8715	5.431e-03	1.687e-02	4.015e-03	3.241e-03
8716	5.392e-03	1.684e-02	4.036e-03	3.197e-03
8717	5.524e-03	1.686e-02	4.004e-03	3.299e-03
8718	5.425e-03	1.682e-02	3.945e-03	3.200e-03
8719	5.455e-03	1.694e-02	3.962e-03	3.243e-03
8720	5.424e-03	1.683e-02	4.046e-03	3.207e-03
8721	5.385e-03	1.680e-02	3.933e-03	3.237e-03
8722	5.425e-03	1.684e-02	3.940e-03	3.201e-03
8723	5.449e-03	1.680e-02	3.959e-03	3.204e-03
8724	5.504e-03	1.684e-02	3.971e-03	3.217e-03
8725	5.385e-03	1.678e-02	4.000e-03	3.214e-03
8726	5.402e-03	1.686e-02	3.975e-03	3.254e-03
8727	5.416e-03	1.674e-02	3.935e-03	3.210e-03
8728	5.535e-03	1.679e-02	3.936e-03	3.200e-03
8729	5.422e-03	1.676e-02	4.018e-03	3.228e-03
8730	5.435e-03	1.678e-02	3.950e-03	3.268e-03
8731	5.387e-03	1.682e-02	3.943e-03	3.227e-03
8732	5.491e-03	1.679e-02	3.945e-03	3.196e-03
8733	5.454e-03	1.683e-02	3.938e-03	3.207e-03
8734	5.412e-03	1.676e-02	3.988e-03	3.255e-03
8735	5.441e-03	1.682e-02	3.939e-03	3.289e-03
8736	5.397e-03	1.689e-02	3.937e-03	3.175e-03
8737	5.491e-03	1.682e-02	3.972e-03	3.258e-03
8738	5.439e-03	1.687e-02	4.020e-03	3.178e-03
8739	5.416e-03	1.675e-02	3.946e-03	3.292e-03
8740	5.392e-03	1.688e-02	3.944e-03	3.203e-03
8741	5.485e-03	1.679e-02	3.944e-03	3.201e-03
8742	5.465e-03	1.677e-02	3.939e-03	3.223e-03
8743	5.382e-03	1.686e-02	3.987e-03	3.172e-03
8744	5.437e-03	1.682e-02	3.953e-03	3.260e-03
8745	5.403e-03	1.685e-02	3.964e-03	3.202e-03
8746	5.507e-03	1.675e-02	3.952e-03	3.203e-03
8747	5.451e-03	1.685e-02	4.015e-03	3.230e-03
8748	5.410e-03	1.680e-02	3.953e-03	3.255e-03
8749	5.418e-03	1.684e-02	3.942e-03	3.200e-03
8750	5.452e-03	1.685e-02	3.947e-03	3.234e-03
8751	5.561e-03	1.674e-02	3.951e-03	3.252e-03
8752	5.451e-03	1.684e-02	4.029e-03	3.219e-03
8753	5.483e-03	1.680e-02	3.943e-03	3.285e-03
8754	5.441e-03	1.690e-02	3.999e-03	3.252e-03
8755	5.468e-03	1.682e-02	3.959e-03	3.171e-03
8756	5.413e-03	1.684e-02	3.993e-03	3.208e-03
8757	5.394e-03	1.680e-02	3.944e-03	3.272e-03
8758	5.427e-03	1.681e-02	3.940e-03	3.207e-03
8759	5.449e-03	1.678e-02	3.969e-03	3.202e-03
8760	5.485e-03	1.683e-02	3.986e-03	3.207e-03
8761	5.426e-03	1.676e-02	4.024e-03	3.320e-03
8762	5.483e-03	1.684e-02	3.977e-03	3.324e-03
8763	5.443e-03	1.698e-02	3.943e-03	3.262e-03
8764	5.476e-03	1.681e-02	4.035e-03	3.212e-03
8765	5.475e-03	1.677e-02	4.049e-03	3.248e-03
8766	5.412e-03	1.678e-02	4.018e-03	3.208e-03
8767	5.377e-03	1.687e-02	3.933e-03	3.281e-03
8768	5.393e-03	1.677e-02	4.003e-03	3.227e-03
8769	5.478e-03	1.690e-02	3.950e-03	3.218e-03
8770	5.506e-03	1.680e-02	4.009e-03	3.216e-03
8771	5.486e-03	1.692e-02	3.982e-03	3.253e-03
8772	5.407e-03	1.678e-02	3.965e-03	3.235e-03
8773	5.454e-03	1.682e-02	3.936e-03	3.196e-03
8774	5.435e-03	1.681e-02	3.935e-03	3.168e-03
8775	5.413e-03	1.684e-02	4.005e-03	3.211e-03
8776	5.417e-03	1.683e-02	4.002e-03	3.272e-03
8777	5.409e-03	1.672e-02	3.938e-03	3.203e-03
8778	5.481e-03	1.685e-02	3.997e-03	3.253e-03
8779	5.426e-03	1.677e-02	4.069e-03	3.201e-03
8780	5.469e-03	1.676e-02	3.939e-03	3.259e-03
8781	5.385e-03	1.682e-02	3.968e-03	3.240e-03
8782	5.523e-03	1.680e-02	3.943e-03	3.226e-03
8783	5.484e-03	1.687e-02	3.942e-03	3.212e-03
8784	5.452e-03	1.683e-02	3.991e-03	3.255e-03
8785	5.393e-03	1.679e-02	3.940e-03	3.259e-03
8786	5.416e-03	1.683e-02	3.983e-03	3.177e-03
8787	5.531e-03	1.678e-02	3.941e-03	3.225e-03
8788	5.387e-03	1.686e-02	3.995e-03	3.165e-03
8789	5.408e-03	1.681e-02	3.942e-03	3.272e-03
8790	5.389e-03	1.685e-02	3.942e-03	3.196e-03
8791	5.448e-03	1.675e-02	3.941e-03	3.172e-03
8792	5.486e-03	1.675e-02	3.944e-03	3.207e-03
8793	5.410e-03	1.684e-02	3.999e-03	3.166e-03
8794	5.411e-03	1.684e-02	3.940e-03	3.256e-03
8795	5.409e-03	1.682e-02	3.936e-03	3.198e-03
8796	5.485e-03	1.679e-02	3.965e-03	3.210e-03
8797	5.390e-03	1.683e-02	3.988e-03	3.200e-03
8798	5.385e-03	1.680e-02	3.944e-03	3.241e-03
8799	5.461e-03	1.687e-02	4.003e-03	3.259e-03
8800	5.471e-03	1.678e-02	4.019e-03	3.245e-03
8801	5.573e-03	1.677e-02	3.934e-03	3.228e-03
8802	5.472e-03	1.690e-02	4.020e-03	3.208e-03
8803	5.385e-03	1.682e-02	3.938e-03	3.288e-03
8804	5.392e-03	1.681e-02	3.937e-03	3.206e-03
8805	5.457e-03	1.679e-02	3.970e-03	3.212e-03
8806	5.460e-03	1.678e-02	4.005e-03	3.209e-03
8807	5.390e-03	1.680e-02	4.003e-03	3.205e-03
8808	5.382e-03	1.670e-02	3.962e-03	3.170e-03
8809	5.459e-03	1.681e-02	3.940e-03	3.209e-03
8810	5.463e-03	1.678e-02	3.981e-03	3.200e-03
8811	5.434e-03	1.720e-02	3.993e-03	3.233e-03
8812	5.404e-03	1.675e-02	3.937e-03	3.272e-03
8813	5.469e-03	1.677e-02	3.946e-03	3.210e-03
8814	5.477e-03	1.679e-02	3.942e-03	3.210e-03
8815	5.436e-03	1.681e-02	4.001e-03	3.176e-03
8816	5.414e-03	1.679e-02	3.987e-03	3.222e-03
8817	5.451e-03	1.686e-02	3.973e-03	3.233e-03
8818	5.417e-03	1.687e-02	3.978e-03	3.211e-03
8819	5.454e-03	1.678e-02	3.944e-03	3.200e-03
8820	5.398e-03	1.682e-02	4.008e-03	3.207e-03
8821	5.391e-03	1.675e-02	3.940e-03	3.261e-03
8822	5.398e-03	1.686e-02	3.955e-03	3.169e-03
8823	5.511e-03	1.678e-02	3.942e-03	3.204e-03
8824	5.455e-03	1.679e-02	3.934e-03	3.195e-03
8825	5.403e-03	1.672e-02	4.012e-03	3.220e-03
8826	5.465e-03	1.675e-02	3.934e-03	3.207e-03
8827	5.457e-03	1.684e-02	3.939e-03	3.243e-03
8828	5.489e-03	1.675e-02	3.941e-03	3.200e-03
8829	5.391e-03	1.680e-02	4.048e-03	3.200e-03
8830	5.416e-03	1.678e-02	3.937e-03	3.267e-03
8831	5.410e-03	1.684e-02	4.030e-03	3.244e-03
8832	5.463e-03	1.685e-02	4.026e-03	3.216e-03
8833	5.520e-03	1.678e-02	3.944e-03	3.197e-03
8834	5.384e-03	1.681e-02	4.005e-03	3.218e-03
8835	5.428e-03	1.679e-02	3.934e-03	3.284e-03
8836	5.381e-03	1.686e-02	3.947e-03	3.199e-03
8837	5.458e-03	1.683e-02	3.943e-03	3.180e-03
8838	5.469e-03	1.682e-02	4.005e-03	3.206e-03
8839	5.440e-03	1.682e-02	3.933e-03	3.321e-03
8840	5.406e-03	1.679e-02	3.939e-03	3.198e-03
8841	5.458e-03	1.679e-02	3.982e-03	3.208e-03
8842	5.475e-03	1.673e-02	3.951e-03	3.165e-03
8843	5.387e-03	1.682e-02	4.015e-03	3.206e-03
8844	5.389e-03	1.683e-02	3.908e-03	3.269e-03
8845	5.413e-03	1.687e-02	4.022e-03	3.240e-03
8846	5.467e-03	1.682e-02	3.939e-03	3.200e-03
8847	5.500e-03	1.685e-02	4.006e-03	3.248e-03
8848	5.391e-03	1.676e-02	3.936e-03	3.315e-03
8849	5.384e-03	1.684e-02	3.950e-03	3.169e-03
8850	5.508e-03	1.678e-02	4.011e-03	3.238e-03
8851	5.462e-03	1.679e-02	3.945e-03	3.190e-03
8852	5.404e-03	1.677e-02	4.000e-03	3.239e-03
8853	5.398e-03	1.685e-02	3.936e-03	3.253e-03
8854	5.419e-03	1.691e-02	3.946e-03	3.210e-03
8855	5.497e-03	1.688e-02	3.968e-03	3.246e-03
8856	5.451e-03	1.683e-02	4.052e-03	3.173e-03
8857	5.420e-03	1.679e-02	3.945e-03	3.282e-03
8858	5.383e-03	1.677e-02	3.947e-03	3.195e-03
8859	5.470e-03	1.683e-02	3.943e-03	3.212e-03
8860	5.470e-03	1.676e-02	3.942e-03	3.243e-03
8861	5.382e-03	1.683e-02	4.028e-03	3.185e-03
8862	5.431e-03	1.679e-02	3.986e-03	3.295e-03
8863	5.417e-03	1.689e-02	3.952e-03	3.237e-03
8864	5.534e-03	1.679e-02	3.959e-03	3.201e-03
8865	5.381e-03	1.677e-02	4.006e-03	3.203e-03
8866	5.386e-03	1.689e-02	3.937e-03	3.235e-03
8867	5.393e-03	1.681e-02	3.943e-03	3.197e-03
8868	5.490e-03	1.678e-02	3.951e-03	3.204e-03
8869	5.537e-03	1.672e-02	4.031e-03	3.303e-03
8870	5.555e-03	1.676e-02	4.124e-03	3.291e-03
8871	5.476e-03	1.679e-02	3.943e-03	3.376e-03
8872	5.446e-03	1.681e-02	3.975e-03	3.201e-03
8873	5.460e-03	1.690e-02	3.944e-03	3.164e-03
8874	5.398e-03	1.679e-02	4.080e-03	3.210e-03
8875	5.387e-03	1.680e-02	4.003e-03	3.177e-03
8876	5.440e-03	1.681e-02	3.947e-03	3.199e-03
8877	5.454e-03	1.681e-02	4.001e-03	3.199e-03
8878	5.528e-03	1.677e-02	3.952e-03	3.196e-03
8879	5.410e-03	1.686e-02	4.043e-03	3.209e-03
8880	5.396e-03	1.681e-02	3.992e-03	3.234e-03
8881	5.412e-03	1.682e-02	3.935e-03	3.205e-03
8882	5.462e-03	1.685e-02	3.954e-03	3.201e-03
8883	5.428e-03	1.684e-02	3.945e-03	3.206e-03
8884	5.386e-03	1.682e-02	3.999e-03	3.208e-03
8885	5.412e-03	1.687e-02	3.934e-03	3.170e-03
8886	5.460e-03	1.684e-02	3.941e-03	3.213e-03
8887	5.447e-03	1.680e-02	3.952e-03	3.249e-03
8888	5.434e-03	1.677e-02	3.995e-03	3.217e-03
8889	5.386e-03	1.683e-02	3.941e-03	3.264e-03
8890	5.400e-03	1.704e-02	3.936e-03	3.256e-03
8891	5.487e-03	1.678e-02	3.941e-03	3.201e-03
8892	5.469e-03	1.682e-02	3.980e-03	3.177e-03
8893	5.421e-03	1.673e-02	4.015e-03	3.227e-03
8894	5.403e-03	1.679e-02	3.956e-03	3.252e-03
8895	5.419e-03	1.679e-02	3.939e-03	3.204e-03
8896	5.478e-03	1.690e-02	3.957e-03	3.271e-03
